days,miles,receipts,expected,actual,error,per_diem,mileage,receipts_band,sweet_spot,vacation_penalty,extra_penalty,rounding_bonus,efficiency,spend_per_day
9,524.0,474.75,935.4,1273.9158333333335,338.5158333333335,738,179.85333333333335,356.0625,1.0,1.0,1.0,0,58.22222222222222,52.75
6,45.0,81.59,522.58,577.1621938456699,54.58219384566985,492,23.969693845669905,61.1925,1.0,1.0,1.0,0,7.5,13.598333333333334
8,342.0,2259.06,1502.02,1327.7213665325332,-174.29863346746674,656,138.3168542494924,865.334853916174,1.0,0.8,1.0,0,42.75,282.3825
12,379.0,1897.29,1682.98,1592.850076902236,-90.12992309776405,984,145.788802153517,861.2737939742779,1.0,0.8,1.0,0,31.583333333333332,158.1075
6,333.0,1254.68,1585.02,1475.3169711002179,-109.70302889978211,492,137.12197264742179,846.1949984527962,1.0,1.0,1.0,0,55.5,209.11333333333334
2,634.0,1739.81,1490.51,925.5708878900831,-564.9391121099169,164,211.1337084989848,858.9608086877927,1.0,1.0,0.75,0,317.0,869.905
5,285.0,974.73,1282.84,1312.7933115465294,29.95331154652945,410,126.70541752799933,776.08789401853,1.0,1.0,1.0,0,57.0,194.946
12,33.0,1249.13,1707.38,1477.7550001997606,-229.6249998002395,984,17.262102355330306,845.9316478943705,1.0,0.8,1.0,0,2.75,104.09416666666668
9,118.0,1285.82,1539.77,1318.1766426113127,-221.5933573886873,738,62.14666666666666,847.5741365974741,1.0,0.8,1.0,0,13.11111111111111,142.86888888888888
1,420.0,2273.6,1220.35,835.5543980223177,-384.79560197768217,82,166.6,865.4725306964236,1.0,1.0,0.75,0,420.0,2273.6
11,312.0,2072.39,1586.22,1516.7959885897592,-69.42401141024084,902,130.5841815132442,863.4108042239548,1.0,0.8,1.0,0,28.363636363636363,188.3990909090909
10,753.0,2054.02,1779.08,1532.3626422360385,-246.71735776396145,820,232.24964425626942,863.2036585387787,1.0,0.8,1.0,0,75.3,205.402
5,125.0,96.38,570.99,549.2571359549996,-21.732864045000383,410,66.97213595499959,72.285,1.0,1.0,1.0,0,25.0,19.276
6,597.0,888.84,1395.65,1451.655070209697,56.005070209696896,492,197.8419726474218,761.8130975622752,1.0,1.0,1.0,0,99.5,148.14000000000001
12,1065.0,203.2,1408.25,1439.9688021535171,31.718802153517117,984,303.568802153517,152.39999999999998,1.0,1.0,1.0,0,88.75,16.933333333333334
1,214.0,540.03,402.81,454.681875,51.87187499999999,82,119.21999999999998,405.0225,1.0,1.0,0.75,0,214.0,540.03
11,886.0,922.66,1852.24,1932.4873285281249,80.24732852812485,902,262.6041815132442,767.8831470148807,1.0,1.0,1.0,0,80.54545454545455,83.87818181818182
10,621.0,978.73,1656.28,1438.8479762549077,-217.43202374509224,820,201.8896442562694,776.6703260623652,1.0,0.8,1.0,0,62.1,97.873
4,1000.0,2355.34,1699.56,1486.2184205962703,-213.3415794037296,328,292.0,866.2184205962703,1.0,1.0,1.0,0,250.0,588.835
13,534.0,1765.96,1881.36,1685.3077566855109,-196.05224331448903,1066,181.25760156980186,859.3770942870863,1.0,0.8,1.0,0,41.07692307692308,135.84307692307692
6,475.0,1800.71,1671.23,1521.6908145068624,-149.53918549313767,492,169.7819726474218,859.9088418594406,1.0,1.0,1.0,0,79.16666666666667,300.11833333333334
11,623.0,2265.21,1739.18,1575.6059692830477,-163.5740307169524,902,202.1141815132442,865.3932800905654,1.0,0.8,1.0,0,56.63636363636363,205.92818181818183
1,620.0,973.91,1112.02,802.9257973830894,-309.0942026169106,82,212.6,775.967729844119,1.0,1.0,0.75,0,620.0,973.91
13,1004.0,1757.75,1960.67,1771.6844385441182,-188.9855614558819,1066,289.3576015698019,859.2479466103458,1.0,0.8,1.0,0,77.23076923076923,135.21153846153845
8,962.0,1929.63,1897.19,1438.8920592521924,-458.2979407478076,656,280.9168542494924,861.698219815748,1.0,0.8,1.0,0,120.25,241.20375
14,516.0,1464.67,1842.1,1742.6766280940583,-99.42337190594162,1148,176.9561798705988,853.3896052469737,1.0,0.8,1.0,0,36.857142857142854,104.61928571428572
11,685.0,2272.75,1873.94,1587.070965623639,-286.869034376361,902,216.37418151324422,865.4645255163045,1.0,0.8,1.0,0,62.27272727272727,206.61363636363637
3,307.0,266.21,540.97,579.505104307034,38.535104307033976,246,133.84760430703403,199.65749999999997,1.0,1.0,1.0,0,102.33333333333333,88.73666666666666
3,375.0,1346.21,1339.93,1245.3546402194722,-94.57535978052783,246,149.48760430703402,849.8670359124383,1.0,1.0,1.0,0,125.0,448.7366666666667
4,1124.0,2177.18,1567.43,1513.0485923486233,-54.381407651376776,328,320.52,864.5285923486233,1.0,1.0,1.0,0,281.0,544.295
3,779.0,2110.9,1520.73,1352.2413893214057,-168.48861067859434,246,242.40760430703403,863.8337850143718,1.0,1.0,1.0,0,259.6666666666667,703.6333333333333
8,1173.0,671.25,1419.34,1670.854132234082,251.51413223408213,656,329.4468542494924,685.4072779845898,1.0,1.0,1.0,0,146.625,83.90625
14,47.0,1667.14,1745.18,1624.181402848355,-120.99859715164507,1148,24.504902269590715,857.721851290853,1.0,0.8,1.0,0,3.357142857142857,119.08142857142857
3,981.0,2008.83,1539.47,1397.5459301549363,-141.92406984506374,246,288.867604307034,862.6783258479023,1.0,1.0,1.0,0,327.0,669.61
5,516.0,1450.67,1547.5,1442.8587179261676,-104.64128207383237,410,179.83541752799934,853.0233003981684,1.0,1.0,1.0,0,103.2,290.134
6,471.0,332.51,872.19,910.2444726474218,38.05447264742179,492,168.8619726474218,249.3825,1.0,1.0,1.0,0,78.5,55.41833333333333
2,941.0,1565.77,1432.79,976.1182724498724,-456.67172755012757,164,281.7437084989848,855.7473214341785,1.0,1.0,0.75,0,470.5,782.885
10,377.0,301.96,837.36,1192.2396442562695,354.87964425626944,820,145.7696442562694,226.46999999999997,1.0,1.0,1.0,0,37.7,30.195999999999998
7,273.0,285.83,793.58,911.2099315681476,117.62993156814753,574,122.83743156814765,214.3725,1.0,1.0,1.0,0,39.0,40.832857142857144
1,458.0,834.7,737.28,755.835592160111,18.55559216011102,82,175.33999999999997,750.4407895468147,1.0,1.0,0.75,0,458.0,834.7
11,772.0,932.31,1575.52,1907.8831958457595,332.3631958457595,902,236.38418151324422,769.4990143325152,1.0,1.0,1.0,0,70.18181818181819,84.75545454545454
11,36.0,1541.47,1593.24,1420.8718596691215,-172.36814033087853,902,18.86835267238396,855.2214719140177,1.0,0.8,1.0,0,3.272727272727273,140.13363636363636
12,211.0,1048.29,1579.73,1917.5893353039855,337.8593353039855,984,107.148802153517,826.4405331504687,1.0,1.0,1.0,0,17.583333333333332,87.3575
7,987.0,2164.1,1839.67,1725.4520564607196,-114.21794353928044,574,287.05743156814765,864.3946248925721,1.0,1.0,1.0,0,141.0,309.15714285714284
9,662.0,2275.59,1599.27,1452.0676677672027,-147.2023322327973,738,211.59333333333333,865.49125137567,1.0,0.8,1.0,0,73.55555555555556,252.84333333333336
12,96.0,1164.37,1553.21,1500.1465025499958,-53.063497450004206,984,50.21702503368816,840.9661031538066,1.0,0.8,1.0,0,8.0,97.03083333333332
5,569.0,1856.7,1623.81,1462.7443486858172,-161.0656513141828,410,192.02541752799934,860.7189311578178,1.0,1.0,1.0,0,113.8,371.34000000000003
12,128.0,477.17,874.99,1408.8335333782509,533.8435333782509,984,66.95603337825088,357.8775,1.0,1.0,1.0,0,10.666666666666666,39.76416666666667
4,886.0,2401.28,1698.0,1460.3981356500312,-237.60186434996876,328,265.78,866.6181356500314,1.0,1.0,1.0,0,221.5,600.32
13,19.0,807.27,1331.53,1819.557514465932,488.027514465932,1066,9.921572149131174,743.6359423168008,1.0,1.0,1.0,0,1.4615384615384615,62.097692307692306
8,275.0,2347.09,1454.47,1316.0416491273759,-138.42835087262415,656,122.90685424949238,866.1452071597273,1.0,0.8,1.0,0,34.375,293.38625
9,963.0,588.5,1434.42,1460.1983333333333,25.778333333333194,738,280.8233333333333,441.375,1.0,1.0,1.0,0,107.0,65.38888888888889
14,1056.0,2489.69,1894.16,1853.20639273633,-40.953607263670165,1148,301.15617987059875,867.3518110498135,1.0,0.8,1.0,0,75.42857142857143,177.835
5,728.0,423.16,947.72,955.9654175279994,8.245417527999393,410,228.59541752799936,317.37,1.0,1.0,1.0,0,145.6,84.632
4,286.0,1063.49,418.17,1305.4460005781289,887.2760005781288,328,127.78,829.6660005781288,1.0,1.0,1.0,20,71.5,265.8725
11,332.0,1352.48,1663.39,1509.8127863159225,-153.5772136840776,902,135.18418151324423,850.0818013816589,1.0,0.8,1.0,0,30.181818181818183,122.95272727272727
12,49.0,1118.38,1494.81,1477.3497801778874,-17.46021982211255,984,25.631606527611666,837.0556186947474,1.0,0.8,1.0,0,4.083333333333333,93.19833333333334
2,18.0,2503.46,1206.95,781.1102879793739,-425.83971202062617,164,10.01823376490863,867.4621502075898,1.0,1.0,0.75,0,9.0,1251.73
14,592.0,1268.36,1930.24,1751.4053149365552,-178.8346850634448,1148,194.43617987059878,846.8204638000951,1.0,0.8,1.0,0,42.285714285714285,90.59714285714286
3,892.0,171.32,875.39,642.887604307034,-232.50239569296593,246,268.39760430703404,128.49,1.0,1.0,1.0,0,297.3333333333333,57.10666666666666
11,741.0,1872.39,1847.08,1593.7525170502756,-253.3274829497243,902,229.25418151324422,860.9364647996002,1.0,0.8,1.0,0,67.36363636363636,170.21727272727273
14,807.0,2358.41,1819.41,1806.5053848842597,-12.904615115740398,1148,243.8861798705988,866.2455512347258,1.0,0.8,1.0,0,57.642857142857146,168.45785714285714
5,873.0,1584.53,1796.7,1528.0835050696571,-268.6164949303429,410,261.9454175279993,856.1380875416578,1.0,1.0,1.0,0,174.6,316.906
3,1159.0,2209.44,1434.84,1440.6603533151524,5.820353315152488,246,329.807604307034,864.8527490081183,1.0,1.0,1.0,0,386.3333333333333,736.48
11,920.0,1338.65,1871.27,1617.6216384982026,-253.64836150179735,902,270.4241815132442,849.6028666095091,1.0,0.8,1.0,0,83.63636363636364,121.69545454545455
1,388.0,390.7,332.06,534.265,202.20499999999998,82,159.23999999999998,293.025,1.0,1.0,1.0,0,388.0,390.7
9,576.0,1059.79,1547.5,1407.0162523650579,-140.48374763494212,738,191.81333333333333,828.9569821229888,1.0,0.8,1.0,0,64.0,117.75444444444445
9,524.0,2367.12,1640.78,1427.3404204790386,-213.4395795209614,738,179.85333333333335,866.3221922654649,1.0,0.8,1.0,0,58.22222222222222,263.0133333333333
10,459.0,2183.11,1559.59,1479.3747866852302,-80.2152133147697,820,164.62964425626942,864.5888391002683,1.0,0.8,1.0,0,45.9,218.311
4,725.0,588.9,1097.95,998.425,-99.52500000000009,328,228.75,441.67499999999995,1.0,1.0,1.0,0,181.25,147.225
1,992.0,958.87,1222.41,865.4068927738125,-357.0031072261876,82,298.15999999999997,773.7158570317499,1.0,1.0,0.75,0,992.0,958.87
10,536.0,2194.42,1615.13,1493.6340457302,-121.49595426980022,820,182.33964425626942,864.7029129064805,1.0,0.8,1.0,0,53.6,219.442
11,1126.0,1593.03,2143.74,1660.8921743142073,-482.8478256857925,902,317.8041815132442,856.311036379515,1.0,0.8,1.0,0,102.36363636363636,144.82090909090908
10,314.0,1098.8,1539.1,1428.948432766352,-110.15156723364794,820,131.27964425626942,834.9058967016704,1.0,0.8,1.0,0,31.4,109.88
1,9.0,2246.28,1120.22,714.3243930107108,-405.89560698928926,82,5.22,865.2125240142809,1.0,1.0,0.75,0,9.0,2246.28
11,706.0,1508.23,2030.59,1582.1334859086703,-448.4565140913296,902,221.20418151324424,854.4626758725936,1.0,0.8,1.0,0,64.18181818181819,137.1118181818182
10,976.0,2166.02,1775.03,1574.3632223994673,-200.66677760053267,820,283.5396442562694,864.4143837430647,1.0,0.8,1.0,0,97.6,216.602
5,1028.0,653.19,1313.95,1377.1827189547907,63.2327189547907,410,297.5954175279993,669.5873014267913,1.0,1.0,1.0,0,205.6,130.638
8,1166.0,99.47,1149.07,1058.4393542494925,-90.63064575050748,656,327.8368542494924,74.60249999999999,1.0,1.0,1.0,0,145.75,12.43375
12,882.0,1958.14,1944.88,1686.0313002007513,-258.84869979924883,984,261.478802153517,862.0603230974222,1.0,0.8,1.0,0,73.5,163.17833333333334
11,448.0,732.79,1090.35,1783.159108869948,692.8091088699482,902,161.8641815132442,719.294927356704,1.0,1.0,1.0,0,40.72727272727273,66.61727272727272
7,623.0,1691.39,1800.86,1635.4871026381568,-165.37289736184312,574,203.33743156814765,858.1496710700092,1.0,1.0,1.0,0,89.0,241.62714285714287
3,127.0,293.49,303.2,555.4833787349667,252.28337873496667,246,69.3658787349666,220.1175,1.0,1.0,1.0,20,42.333333333333336,97.83
12,218.0,486.02,1005.67,1457.273802153517,451.603802153517,984,108.758802153517,364.515,1.0,1.0,1.0,0,18.166666666666668,40.501666666666665
3,1166.0,530.44,785.59,975.2476043070341,189.65760430703403,246,331.417604307034,397.83000000000004,1.0,1.0,1.0,0,388.6666666666667,176.81333333333336
11,17.0,550.58,830.07,1323.845055428626,493.77505542862593,902,8.910055428625759,412.93500000000006,1.0,1.0,1.0,0,1.5454545454545454,50.052727272727275
9,696.0,1749.97,1649.49,1453.23008022875,-196.25991977125,738,219.41333333333333,859.124266952604,1.0,0.8,1.0,0,77.33333333333333,194.44111111111113
4,305.0,125.79,664.43,554.4925,-109.9375,328,132.15,94.3425,1.0,1.0,1.0,0,76.25,31.4475
12,104.0,1300.05,1779.92,1509.2455775908927,-270.67442240910736,984,54.401777119828836,848.1551948687868,1.0,0.8,1.0,0,8.666666666666666,108.33749999999999
1,303.0,931.53,857.42,743.2951158655767,-114.12488413442327,82,139.69,769.3701544874356,1.0,1.0,0.75,0,303.0,931.53
8,1012.0,2390.84,1732.12,1451.9562523619716,-280.1637476380283,656,292.4168542494924,866.528461202972,1.0,0.8,1.0,0,126.5,298.855
9,938.0,2224.29,1913.87,1502.4579246328483,-411.4120753671516,738,275.0733333333333,864.9990724577269,1.0,0.8,1.0,0,104.22222222222223,247.14333333333332
3,471.0,288.19,535.67,633.710104307034,98.04010430703408,246,171.56760430703403,216.14249999999998,1.0,1.0,1.0,0,157.0,96.06333333333333
5,72.0,977.67,1156.55,1225.0925315465927,68.54253154659273,410,38.57595031007976,776.5165812365129,1.0,1.0,1.0,0,14.4,195.534
10,160.0,2272.56,1642.15,1415.6083606380942,-226.54163936190594,820,84.04771540501554,865.4627353926021,1.0,0.8,1.0,0,16.0,227.256
10,965.0,1851.28,1805.77,1569.3220032753416,-236.44799672465842,820,281.00964425626944,860.6428598379073,1.0,0.8,1.0,0,96.5,185.128
3,266.0,2178.16,1447.95,1234.956174003581,-212.993825996419,246,124.41760430703403,864.5385696965471,1.0,1.0,1.0,0,88.66666666666667,726.0533333333333
12,734.0,2491.82,1792.31,1663.046197909698,-129.26380209030185,984,227.438802153517,867.3689452336055,1.0,0.8,1.0,0,61.166666666666664,207.65166666666667
12,64.0,1641.01,1710.72,1499.7769133997588,-210.94308660024126,984,33.47801668912544,857.243125060573,1.0,0.8,1.0,0,5.333333333333333,136.75083333333333
9,497.0,1845.08,1674.09,1417.7588630788746,-256.33113692112533,738,173.64333333333332,860.5552455152599,1.0,0.8,1.0,0,55.22222222222222,205.0088888888889
3,781.0,1801.38,1586.21,1348.7864705422485,-237.42352945775156,246,242.86760430703401,859.9188662352144,1.0,1.0,1.0,0,260.3333333333333,600.46
3,158.0,1070.74,1183.16,1163.2421675696678,-19.917832430332282,246,86.29770740255688,830.944460167111,1.0,1.0,1.0,0,52.666666666666664,356.91333333333336
3,1096.0,200.27,802.96,711.520104307034,-91.43989569296605,246,315.317604307034,150.20250000000001,1.0,1.0,1.0,0,365.3333333333333,66.75666666666667
11,1116.0,2067.8,1987.44,1664.6908493187957,-322.74915068120436,902,315.50418151324425,863.3593801352499,1.0,0.8,1.0,0,101.45454545454545,187.9818181818182
10,831.0,39.86,982.64,1100.0846442562693,117.44464425626927,820,250.1896442562694,29.895,1.0,1.0,1.0,0,83.1,3.9859999999999998
14,124.0,1064.64,1761.68,2042.5293332162953,280.84933321629524,1148,64.65123151977124,829.878101696524,1.0,1.0,1.0,0,8.857142857142858,76.0457142857143
4,10.0,1262.73,1261.41,1179.9669887322357,-81.4430112677644,328,5.4,846.5669887322357,1.0,1.0,1.0,0,2.5,315.6825
5,955.0,106.86,897.78,886.5929801571991,-11.18701984280085,410,280.80541752799934,80.145,1.15,1.0,1.0,0,191.0,21.372
7,1176.0,2489.13,1921.16,1771.8747337914779,-149.28526620852222,574,330.5274315681477,867.3473022233302,1.0,1.0,1.0,0,168.0,355.59000000000003
6,803.0,465.6,1012.0,1086.4219726474219,74.42197264742185,492,245.2219726474218,349.20000000000005,1.0,1.0,1.0,0,133.83333333333334,77.60000000000001
9,868.0,62.12,1022.81,1043.5633333333333,20.75333333333333,738,258.97333333333336,46.589999999999996,1.0,1.0,1.0,0,96.44444444444444,6.902222222222222
1,181.0,128.05,225.12,283.0175,57.89749999999998,82,104.97999999999999,96.03750000000001,1.0,1.0,1.0,0,181.0,128.05
3,70.0,631.88,564.16,926.3407128678008,362.1807128678008,246,38.23316150746191,642.1075513603389,1.0,1.0,1.0,0,23.333333333333332,210.62666666666667
8,1090.0,419.76,1189.47,1281.1768542494924,91.70685424949238,656,310.3568542494924,314.82,1.0,1.0,1.0,0,136.25,52.47
14,1184.0,2269.89,1943.24,1875.2269848235753,-68.01301517642469,1148,330.5961798705988,865.4375511588698,1.0,0.8,1.0,0,84.57142857142857,162.135
1,735.0,1676.9,1365.21,884.2094069363283,-481.0005930636718,82,239.05,857.8958759151044,1.0,1.0,0.75,0,735.0,1676.9
2,547.0,119.09,509.52,444.4412084989848,-65.07879150101519,164,191.12370849898477,89.3175,1.0,1.0,1.0,0,273.5,59.545
11,265.0,218.66,949.34,1185.7691815132443,236.42918151324432,902,119.77418151324422,163.995,1.0,1.0,1.0,0,24.09090909090909,19.87818181818182
10,223.0,886.32,1305.54,1691.6824560026325,386.14245600263257,820,110.34964425626941,761.3328117463631,1.0,1.0,1.0,0,22.3,88.632
12,959.0,1947.82,1833.24,1700.0954479541842,-133.14455204581577,984,279.18880215351703,861.9305077892129,1.0,0.8,1.0,0,79.91666666666667,162.31833333333333
11,498.0,1578.39,1793.52,1545.1006159412295,-248.41938405877045,902,173.3641815132442,856.0115884132927,1.0,0.8,1.0,0,45.27272727272727,143.49
14,127.0,988.4,1688.9,1992.2687643294257,303.36876432942563,1148,66.21537421783023,778.0533901115955,1.0,1.0,1.0,0,9.071428571428571,70.6
3,621.0,214.08,779.66,612.6276043070341,-167.0323956929659,246,206.067604307034,160.56,1.0,1.0,1.0,0,207.0,71.36
6,1193.0,2241.5,1839.47,1692.0884202449324,-147.3815797550676,492,334.9219726474218,865.1664475975107,1.0,1.0,1.0,0,198.83333333333334,373.5833333333333
4,448.0,2055.97,1497.46,1356.2658177409048,-141.19418225909521,328,165.04,863.225817740905,1.0,1.0,1.0,0,112.0,513.9925
8,466.0,2064.63,1558.12,1348.9284721454956,-209.19152785450433,656,166.83685424949238,863.3237359323771,1.0,0.8,1.0,0,58.25,258.07875
12,229.0,1216.16,1696.65,1551.6194348510603,-145.0305651489398,984,111.288802153517,844.2354914103083,1.0,0.8,1.0,0,19.083333333333332,101.34666666666668
13,658.0,559.48,1573.12,1695.387601569802,122.26760156980208,1066,209.77760156980185,419.61,1.0,1.0,1.0,0,50.61538461538461,43.03692307692308
13,1034.0,2477.98,1842.24,1783.6118202810321,-58.628179718967885,1066,296.25760156980186,867.2571737814885,1.0,0.8,1.0,0,79.53846153846153,190.61384615384617
4,842.0,2464.29,1611.66,1450.805579950817,-160.8544200491831,328,255.66,867.145579950817,1.0,1.0,1.0,0,210.5,616.0725
13,837.0,1218.93,1921.68,1729.0681534708053,-192.61184652919474,1066,250.94760156980186,844.3875902687046,1.0,0.8,1.0,0,64.38461538461539,93.76384615384616
11,927.0,1306.37,1804.68,1617.9509494549222,-186.72905054507783,902,272.0341815132442,848.4045053054085,1.0,0.8,1.0,0,84.27272727272727,118.76090909090908
4,1047.0,1657.68,1605.84,1488.3607324900588,-117.47926750994111,328,302.81,857.5507324900589,1.0,1.0,1.0,0,261.75,414.42
4,262.0,1681.28,1435.34,1308.2331600711334,-127.10683992886652,328,122.26,857.9731600711334,1.0,1.0,1.0,0,65.5,420.32
7,1126.0,1103.75,2014.72,1728.514228775636,-286.20577122436407,574,319.0274315681477,835.4867972074883,1.0,1.0,1.0,0,160.85714285714286,157.67857142857142
5,781.0,672.91,1125.36,1337.4420650518232,212.0820650518233,410,240.78541752799933,686.6566475238237,1.0,1.0,1.0,0,156.2,134.582
5,831.0,591.65,1090.31,1106.0229175279992,15.712917527999252,410,252.28541752799933,443.73749999999995,1.0,1.0,1.0,0,166.2,118.33
7,1089.0,1026.25,2132.85,1703.84595232332,-429.0040476766799,574,310.51743156814763,819.3285207551723,1.0,1.0,1.0,0,155.57142857142858,146.60714285714286
1,793.0,2171.07,1421.36,899.1421491342385,-522.2178508657614,82,252.39,864.4661988456513,1.0,1.0,0.75,0,793.0,2171.07
9,368.0,495.12,847.33,1253.3133333333335,405.98333333333346,738,143.97333333333333,371.34000000000003,1.0,1.0,1.0,0,40.888888888888886,55.013333333333335
6,818.0,1130.38,1704.06,1578.876977798855,-125.18302220114492,492,248.6719726474218,838.2050051514333,1.0,1.0,1.0,0,136.33333333333334,188.39666666666668
11,667.0,1915.95,1732.2,1580.6037562854558,-151.59624371454424,902,212.2341815132442,861.5205138435754,1.0,0.8,1.0,0,60.63636363636363,174.17727272727274
2,267.0,2116.93,1349.04,865.966796610167,-483.073203389833,164,126.72370849898476,863.8986869812379,1.0,1.0,0.75,0,133.5,1058.465
10,1083.0,2105.36,1844.58,1593.5387922200125,-251.04120777998742,820,308.1496442562694,863.773846018746,1.0,0.8,1.0,0,108.3,210.536
